right_foot_index,right_ankle,right_knee,right_hip,angle_xy,angle_hip
"[0.5118666291236877, 0.9908074140548706]","[0.5331749320030212, 0.9432298541069031]","[0.531434178352356, 0.80208820104599]","[0.5437668561935425, 0.645916759967804]",174.77817402642438,96.01062842871633
"[0.512017011642456, 0.9908359050750732]","[0.5331519246101379, 0.9432423114776611]","[0.5314851403236389, 0.8022326827049255]","[0.5437423586845398, 0.6459710597991943]",174.8376569649232,95.97069533972443
"[0.5120614767074585, 0.9909413456916809]","[0.5331277847290039, 0.9435632824897766]","[0.5315651893615723, 0.8024300932884216]","[0.5437421202659607, 0.6460011601448059]",174.91454825528555,95.92556643301864
"[0.512176513671875, 0.9910291433334351]","[0.5331202745437622, 0.9436455368995667]","[0.5317476987838745, 0.8024393320083618]","[0.5436689853668213, 0.646026611328125]",175.08460367399462,95.80261919487515
"[0.5122324824333191, 0.991032600402832]","[0.5330935716629028, 0.9437084794044495]","[0.5317897796630859, 0.8024437427520752]","[0.5436001420021057, 0.6460506319999695]",175.15259094789613,95.74970681125748
"[0.512250542640686, 0.9910386204719543]","[0.5330854654312134, 0.9438850283622742]","[0.5318547487258911, 0.802541196346283]","[0.5435879230499268, 0.6460697054862976]",175.21276687182123,95.70953570721476
"[0.5122541189193726, 0.991185188293457]","[0.5330824255943298, 0.9439730048179626]","[0.5318554639816284, 0.8025113344192505]","[0.543580949306488, 0.646045982837677]",175.2173354676065,95.70604122681071
"[0.5122788548469543, 0.9912170767784119]","[0.5330596566200256, 0.944024920463562]","[0.5319036245346069, 0.8025614023208618]","[0.5435773134231567, 0.6460530757904053]",175.2660969924402,95.67945074350932
"[0.5122900605201721, 0.9912399649620056]","[0.5330418944358826, 0.9440790414810181]","[0.5319387316703796, 0.8026331663131714]","[0.543572723865509, 0.6460610032081604]",175.30363239494318,95.65797045412069
"[0.5122982263565063, 0.9912744760513306]","[0.5330387353897095, 0.9441688656806946]","[0.5320016741752625, 0.8026376962661743]","[0.5435243248939514, 0.6460679173469543]",175.3711185808171,95.60425279339427
"[0.5123019218444824, 0.9913759231567383]","[0.5330355167388916, 0.9443122148513794]","[0.5320167541503906, 0.8028371930122375]","[0.5435214638710022, 0.6460916996002197]",175.38958666140945,95.58934927554279
"[0.5123056173324585, 0.9914062023162842]","[0.5330309271812439, 0.9443158507347107]","[0.5320006608963013, 0.8028400540351868]","[0.5435050129890442, 0.6460978388786316]",175.3849728679663,95.5892927859964
"[0.5123484134674072, 0.9914271831512451]","[0.5330361723899841, 0.9443466663360596]","[0.5320927500724792, 0.8025088906288147]","[0.5435019731521606, 0.6459070444107056]",175.45198710288028,95.54830198262633
"[0.5123528838157654, 0.9914238452911377]","[0.5330325365066528, 0.9443399310112]","[0.5321004390716553, 0.802513837814331]","[0.5434963703155518, 0.6459112763404846]",175.4613869769043,95.5418532754401
"[0.5123690366744995, 0.9914519190788269]","[0.5330302715301514, 0.9444029927253723]","[0.5321074724197388, 0.8026916980743408]","[0.5434566140174866, 0.6460164189338684]",175.48378736004037,95.51669436922708
"[0.5123730897903442, 0.9914485216140747]","[0.5330309867858887, 0.9444073438644409]","[0.5321269631385803, 0.8027743697166443]","[0.5434580445289612, 0.6460555195808411]",175.4988923132612,95.50644761416316
"[0.5124050378799438, 0.991448700428009]","[0.533029317855835, 0.9444529414176941]","[0.5321565866470337, 0.8027716279029846]","[0.5434426069259644, 0.6460608243942261]",175.52784927186323,95.4849634317585
"[0.5124373435974121, 0.9914539456367493]","[0.5330168008804321, 0.9445253014564514]","[0.5322732329368591, 0.8028361797332764]","[0.543439507484436, 0.6462260484695435]",175.62104382539917,95.43058458387245
"[0.5124905705451965, 0.9914566874504089]","[0.5330207943916321, 0.9445328116416931]","[0.5322994589805603, 0.8027696013450623]","[0.543436586856842, 0.6462150812149048]",175.63935579187847,95.418406453662
"[0.5125002861022949, 0.9914095401763916]","[0.5330195426940918, 0.9445322155952454]","[0.5322989225387573, 0.8026401400566101]","[0.5434533953666687, 0.646211564540863]",175.6303233246147,95.43113786957609
